"Year","Date","Elevation","Nest","Nest.type","ID","Blood.ID","Mass..g.","AS.Right..mm.","AS.Left..mm.","Notes","RFID","OLD_RFID","P_sex"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","53-1L","INITIAL","2820-13093","LF1078",10.87,10,11,NA,"0700ED8EAF","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13094","LF1079",11.6,14,13,NA,"0700ED89CE","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13094","LF1079",11.6,14,13,NA,"0700EDCD28","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13095","LF1080",12.97,14,13,NA,"0700ED89CE","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13095","LF1080",12.97,14,13,NA,"0700EDCD28","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13096","LF1081",11.12,12,18,NA,"0700ED89CE","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13096","LF1081",11.12,12,18,NA,"0700EDCD28","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13097","LF1082",10.93,12,11,NA,"0700ED89CE","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13097","LF1082",10.93,12,11,NA,"0700EDCD28","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13098","LF1083",13.11,13.5,14,NA,"0700ED89CE","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13098","LF1083",13.11,13.5,14,NA,"0700EDCD28","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13099","LF1084",12.33,15,13,NA,"0700ED89CE","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13099","LF1084",12.33,15,13,NA,"0700EDCD28","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13100","LF1085",12.45,11,13,NA,"0700ED89CE","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13100","LF1085",12.45,11,13,NA,"0700EDCD28","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13435","LF1086",11.72,12,12,NA,"0700ED89CE","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","49-1L","INITIAL","2820-13435","LF1086",11.72,12,12,NA,"0700EDCD28","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13436","LF1087",12.37,20,16,NA,"0700EDC1B1","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13436","LF1087",12.37,20,16,NA,"300022078","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13437","LF1088",12.71,20,18,NA,"0700EDC1B1","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13437","LF1088",12.71,20,18,NA,"300022078","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13438","LF1089",11.93,22,23,NA,"0700EDC1B1","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13438","LF1089",11.93,22,23,NA,"300022078","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13439","LF1090",12.25,20,19,NA,"0700EDC1B1","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13439","LF1090",12.25,20,19,NA,"300022078","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13440","LF1091",12.43,20,20,NA,"0700EDC1B1","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13440","LF1091",12.43,20,20,NA,"300022078","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13441","LF1092",13.1,17,18,NA,"0700EDC1B1","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13441","LF1092",13.1,17,18,NA,"300022078","","F"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13442","LF1093",12.02,20,17,NA,"0700EDC1B1","","M"
2018,"Fri Jun 22 00:00:00 PDT 2018","L","51-1L","INITIAL","2820-13442","LF1093",12.02,20,17,NA,"300022078","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13443","LF1094",11.57,12,15,"Parasite found in bag.","0700EE078D","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13443","LF1094",11.57,12,15,"Parasite found in bag.","0700EE197F","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13444","LF1095",13.13,17,15,"Parasite found in bag.","0700EE078D","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13444","LF1095",13.13,17,15,"Parasite found in bag.","0700EE197F","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13445","LF1096",12.75,16,16,"Parasite found in bag.","0700EE078D","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13445","LF1096",12.75,16,16,"Parasite found in bag.","0700EE197F","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13446","LF1097",12.1,13,14,"Parasite found in bag.","0700EE078D","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13446","LF1097",12.1,13,14,"Parasite found in bag.","0700EE197F","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13447","LF1098",13.34,16,15,"Parasite found in bag.","0700EE078D","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13447","LF1098",13.34,16,15,"Parasite found in bag.","0700EE197F","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13448","LF1099",12.02,17,16,"Parasite found in bag.","0700EE078D","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","37-1L","INITIAL","2820-13448","LF1099",12.02,17,16,"Parasite found in bag.","0700EE197F","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","29-3L","INITIAL","2820-13449","LF1100",11.98,15,15,NA,"0700EE1337","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","29-3L","INITIAL","2820-13449","LF1100",11.98,15,15,NA,"0700EE4081","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","29-3L","INITIAL","2820-13450","LF1101",11.34,18,15.5,NA,"0700EE1337","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","29-3L","INITIAL","2820-13450","LF1101",11.34,18,15.5,NA,"0700EE4081","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","29-3L","INITIAL","2820-13451","LF1102",12.31,15,15,NA,"0700EE1337","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","29-3L","INITIAL","2820-13451","LF1102",12.31,15,15,NA,"0700EE4081","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13452","LF1103",12.05,17,16,NA,"0700EDB8E2","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13452","LF1103",12.05,17,16,NA,"0700ED99B4","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13453","LF1104",13.37,18,18,NA,"0700EDB8E2","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13453","LF1104",13.37,18,18,NA,"0700ED99B4","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13454","LF1105",12.65,19,19,NA,"0700EDB8E2","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13454","LF1105",12.65,19,19,NA,"0700ED99B4","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13455","LF1106",12.99,19,18,NA,"0700EDB8E2","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13455","LF1106",12.99,19,18,NA,"0700ED99B4","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13456","LF1107",11.14,17,16,NA,"0700EDB8E2","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13456","LF1107",11.14,17,16,NA,"0700ED99B4","","F"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13457","LF1108",11.77,14,13,NA,"0700EDB8E2","","M"
2018,"Sat Jun 23 00:00:00 PDT 2018","L","27AL","INITIAL","2820-13457","LF1108",11.77,14,13,NA,"0700ED99B4","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13458","LF1109",14.62,16,19,NA,"0700EDE4F9","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13458","LF1109",14.62,16,19,NA,"0700ED98B4","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13459","LF1110",13.02,18,18,NA,"0700EDE4F9","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13459","LF1110",13.02,18,18,NA,"0700ED98B4","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13460","LF1111",12.37,22,23,NA,"0700EDE4F9","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13460","LF1111",12.37,22,23,NA,"0700ED98B4","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13461","LF1112",12.75,20,20,NA,"0700EDE4F9","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13461","LF1112",12.75,20,20,NA,"0700ED98B4","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13462","LF1113",14.08,20,21,NA,"0700EDE4F9","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13462","LF1113",14.08,20,21,NA,"0700ED98B4","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13463","LF1114",11.72,20,20,NA,"0700EDE4F9","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13463","LF1114",11.72,20,20,NA,"0700ED98B4","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13464","LF1115",12.19,14.5,15,NA,"0700EDE4F9","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","67-1L","INITIAL","2820-13464","LF1115",12.19,14.5,15,NA,"0700ED98B4","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13465","LF1116",11.28,18,18,NA,"0700EDDA07","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13465","LF1116",11.28,18,18,NA,"0700EDDDAF","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13466","LF1117",13.51,18,19,NA,"0700EDDA07","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13466","LF1117",13.51,18,19,NA,"0700EDDDAF","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13467","LF1118",12.83,15,16,NA,"0700EDDA07","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13467","LF1118",12.83,15,16,NA,"0700EDDDAF","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13468","LF1119",12.53,18,18.5,NA,"0700EDDA07","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13468","LF1119",12.53,18,18.5,NA,"0700EDDDAF","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13469","LF1120",13.12,17,18,NA,"0700EDDA07","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13469","LF1120",13.12,17,18,NA,"0700EDDDAF","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13470","LF1121",11.35,17,16,NA,"0700EDDA07","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13470","LF1121",11.35,17,16,NA,"0700EDDDAF","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13471","LF1122",11.39,18,18,NA,"0700EDDA07","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13471","LF1122",11.39,18,18,NA,"0700EDDDAF","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13472","LF1123",11.86,15,16,NA,"0700EDDA07","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","65-1L","INITIAL","2820-13472","LF1123",11.86,15,16,NA,"0700EDDDAF","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13473","LF1124",11.11,16,16,NA,"0700EE41CF","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13473","LF1124",11.11,16,16,NA,"0700EDCC90","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13474","LF1125",10.91,16,16,NA,"0700EE41CF","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13474","LF1125",10.91,16,16,NA,"0700EDCC90","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13475","LF1126",11.68,17,17,NA,"0700EE41CF","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13475","LF1126",11.68,17,17,NA,"0700EDCC90","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13476","LF1127",11.52,16,16,NA,"0700EE41CF","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13476","LF1127",11.52,16,16,NA,"0700EDCC90","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13477","LF1128",11.37,18,19.5,NA,"0700EE41CF","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13477","LF1128",11.37,18,19.5,NA,"0700EDCC90","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13478","LF1129",11.57,13,15.5,NA,"0700EE41CF","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13478","LF1129",11.57,13,15.5,NA,"0700EDCC90","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13479","LF1130",11.43,10,12,NA,"0700EE41CF","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13479","LF1130",11.43,10,12,NA,"0700EDCC90","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13480","LF1131",12.33,19,19,NA,"0700EE41CF","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","55-6L","INITIAL","2820-13480","LF1131",12.33,19,19,NA,"0700EDCC90","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13481","LF1132",12.34,18,20,NA,"0700EDF318","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13481","LF1132",12.34,18,20,NA,"0700EDEF3F","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13482","LF1133",13.23,21,20,NA,"0700EDF318","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13482","LF1133",13.23,21,20,NA,"0700EDEF3F","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13483","LF1134",12.35,20,20,NA,"0700EDF318","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13483","LF1134",12.35,20,20,NA,"0700EDEF3F","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13484","LF1135",11.6,21,21.5,NA,"0700EDF318","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13484","LF1135",11.6,21,21.5,NA,"0700EDEF3F","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13485","LF1136",12.17,17,18,NA,"0700EDF318","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13485","LF1136",12.17,17,18,NA,"0700EDEF3F","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13486","LF1137",12,20,20,NA,"0700EDF318","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13486","LF1137",12,20,20,NA,"0700EDEF3F","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13487","LF1138",12.45,17,18,NA,"0700EDF318","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13487","LF1138",12.45,17,18,NA,"0700EDEF3F","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13488","LF1139",11.29,17,18,NA,"0700EDF318","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","30-7L","INITIAL","2820-13488","LF1139",11.29,17,18,NA,"0700EDEF3F","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13489","LF1140",12.37,19,19,NA,"0700EDD96A","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13489","LF1140",12.37,19,19,NA,"0700EDE71E","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13490","LF1141",12.57,20,19.5,NA,"0700EDD96A","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13490","LF1141",12.57,20,19.5,NA,"0700EDE71E","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13491","LF1142",13.37,19.5,19.5,NA,"0700EDD96A","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13491","LF1142",13.37,19.5,19.5,NA,"0700EDE71E","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13492","LF1143",13.18,19,18,NA,"0700EDD96A","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13492","LF1143",13.18,19,18,NA,"0700EDE71E","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13493","LF1144",12.09,19,17,NA,"0700EDD96A","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13493","LF1144",12.09,19,17,NA,"0700EDE71E","","F"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13494","LF1145",13.28,15,15,NA,"0700EDD96A","","M"
2018,"Sun Jun 24 00:00:00 PDT 2018","L","23L","INITIAL","2820-13494","LF1145",13.28,15,15,NA,"0700EDE71E","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13495","HF707",11.8,19.5,19.5,NA,"0700EDAB8F","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13495","HF707",11.8,19.5,19.5,NA,"0110179A53","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13496","HF708",11.87,18,20,NA,"0700EDAB8F","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13496","HF708",11.87,18,20,NA,"0110179A53","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13497","HF709",12.03,19,19,NA,"0700EDAB8F","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13497","HF709",12.03,19,19,NA,"0110179A53","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13498","HF710",11.53,15,16,NA,"0700EDAB8F","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13498","HF710",11.53,15,16,NA,"0110179A53","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13499","HF711",11.75,19,18.5,NA,"0700EDAB8F","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13499","HF711",11.75,19,18.5,NA,"0110179A53","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13500","HF712",11.67,16,15.5,NA,"0700EDAB8F","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13500","HF712",11.67,16,15.5,NA,"0110179A53","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13501","HF713",12.09,16,16,NA,"0700EDAB8F","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","H","1AH","INITIAL","2820-13501","HF713",12.09,16,16,NA,"0110179A53","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","87L","INITIAL","2820-13502","LF1146",13.9,19,20.5,NA,"0700EDBD83","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","87L","INITIAL","2820-13502","LF1146",13.9,19,20.5,NA,"0700EE15DA","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","87L","INITIAL","2820-13503","LF1147",13.94,22,21,NA,"0700EDBD83","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","87L","INITIAL","2820-13503","LF1147",13.94,22,21,NA,"0700EE15DA","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","87L","INITIAL","2820-13504","LF1148",13.2,15,16,NA,"0700EDBD83","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","87L","INITIAL","2820-13504","LF1148",13.2,15,16,NA,"0700EE15DA","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","87L","INITIAL","2820-13505","LF1149",13.52,16,15,NA,"0700EDBD83","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","87L","INITIAL","2820-13505","LF1149",13.52,16,15,NA,"0700EE15DA","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","86L","INITIAL","2820-13506","LF1150",12.95,11,10,NA,"","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","86L","INITIAL","2820-13506","LF1150",12.95,11,10,NA,"0700EDDCB3","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","86L","INITIAL","2820-13507","LF1151",11.42,9,10,NA,"","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","86L","INITIAL","2820-13507","LF1151",11.42,9,10,NA,"0700EDDCB3","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","86L","INITIAL","2820-13508","LF1152",11.15,12,12,NA,"","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","86L","INITIAL","2820-13508","LF1152",11.15,12,12,NA,"0700EDDCB3","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","86L","INITIAL","2820-13509","LF1153",9.42,8,8,NA,"","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","86L","INITIAL","2820-13509","LF1153",9.42,8,8,NA,"0700EDDCB3","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","66L","INITIAL","2820-13510","LF1154",12.41,22,23,NA,"030001AA57","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","66L","INITIAL","2820-13510","LF1154",12.41,22,23,NA,"0700EE29F8","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","66L","INITIAL","2820-13511","LF1155",11.94,20.5,20.5,NA,"030001AA57","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","66L","INITIAL","2820-13511","LF1155",11.94,20.5,20.5,NA,"0700EE29F8","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","66L","INITIAL","2820-13512","LF1156",12.36,20,20,NA,"030001AA57","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","66L","INITIAL","2820-13512","LF1156",12.36,20,20,NA,"0700EE29F8","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","66L","INITIAL","2820-13513","LF1157",12.57,18,19.5,NA,"030001AA57","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","66L","INITIAL","2820-13513","LF1157",12.57,18,19.5,NA,"0700EE29F8","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13514","LF1158",11.74,18,20,NA,"0700EDC24A","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13514","LF1158",11.74,18,20,NA,"0700EE1CDF","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13515","LF1159",11.11,15,15,NA,"0700EDC24A","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13515","LF1159",11.11,15,15,NA,"0700EE1CDF","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13516","LF1160",11.45,18,17.5,NA,"0700EDC24A","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13516","LF1160",11.45,18,17.5,NA,"0700EE1CDF","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13517","LF1161",11.52,15,15,NA,"0700EDC24A","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13517","LF1161",11.52,15,15,NA,"0700EE1CDF","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13518","LF1162",12.79,17,17,NA,"0700EDC24A","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13518","LF1162",12.79,17,17,NA,"0700EE1CDF","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13519","LF1163",11.36,16,16,NA,"0700EDC24A","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13519","LF1163",11.36,16,16,NA,"0700EE1CDF","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13520","LF1164",12.34,16,15,NA,"0700EDC24A","","M"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13520","LF1164",12.34,16,15,NA,"0700EE1CDF","","F"
2018,"Mon Jun 25 00:00:00 PDT 2018","L","58-3L","INITIAL","2820-13521","LF1165",11.8,17,15.5,NA,"0700EDC24A","","M"
